index,split,sequence,frame,image,steering,referenceYRatio,laneWidthPriorPx,imageWidth,imageHeight,status,eY,eyQuality,referenceY,imageCenterX,leftX,rightX,laneCenterX,laneWidthPx,inferredLaneWidthPx,yellowRunCount,leftRun,rightRun,yellowRunsJson,preview
1946,train,25茂华,24,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (14)\24_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.2632110118865967,0.6,259,320.0,30.261138916015625,441.2838134765625,235.77247619628906,411.0226745605469,411.0226745605469,1,,,"[[405, 478]]",
1947,train,25茂华,24,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (15)\24_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.17119717597961426,0.6,259,320.0,59.70556640625,470.7282409667969,265.21690368652344,411.0226745605469,411.0226745605469,1,,,"[[432, 509]]",
1948,train,25茂华,24,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (18)\24_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.24932198524475097,0.6,259,320.0,34.70562744140625,445.7283020019531,240.2169647216797,411.0226745605469,411.0226745605469,1,,,"[[409, 483]]",
1949,train,25茂华,24,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (2)\24_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3414642810821533,0.6,259,320.0,5.2200927734375,416.2427673339844,210.73143005371094,411.0226745605469,411.0226745605469,1,,,"[[378, 454]]",
1950,train,25茂华,24,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (3)\24_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.36805238723754885,0.6,259,320.0,0.0,404.44647216796875,202.22323608398438,404.44647216796875,411.0226745605469,1,,,"[[367, 442]]",
1951,train,25茂华,24,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (6)\24_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3581594944000244,0.6,259,320.0,0.0,410.7779235839844,205.3889617919922,410.7779235839844,411.0226745605469,1,,,"[[373, 449]]",
1952,train,25茂华,24,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (9)\24_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.37365431785583497,0.6,259,320.0,0.0,400.8612365722656,200.4306182861328,400.8612365722656,411.0226745605469,1,,,"[[363, 439]]",
1953,train,25茂华,24,E:\桌面\v-Net\dataset\26合并\25茂华\2\2\24_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.33370795249938967,0.6,259,320.0,7.702117919921875,418.72479248046875,213.2134552001953,411.0226745605469,411.0226745605469,1,,,"[[380, 457]]",
1954,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (10)\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3900615215301514,0.6,259,320.0,0.0,390.3606262207031,195.18031311035156,390.3606262207031,411.0226745605469,1,,,"[[353, 428]]",
1955,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (11)\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.18747334480285643,0.6,259,320.0,54.4971923828125,465.5198669433594,260.00852966308594,411.0226745605469,411.0226745605469,1,,,"[[428, 503]]",
1956,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (13)\25_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.21238322257995607,0.6,259,320.0,46.526031494140625,457.5487060546875,252.03736877441406,411.0226745605469,411.0226745605469,1,,,"[[420, 495]]",
1957,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (14)\25_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.2498932361602783,0.6,259,320.0,34.5228271484375,445.5455017089844,240.03416442871094,411.0226745605469,411.0226745605469,1,,,"[[408, 483]]",
1958,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (16)\25_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3260935306549072,0.6,259,320.0,10.13873291015625,421.1614074707031,215.6500701904297,411.0226745605469,411.0226745605469,1,,,"[[383, 460]]",
1959,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (17)\25_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.24991707801818847,0.6,259,320.0,34.51519775390625,445.5378723144531,240.0265350341797,411.0226745605469,411.0226745605469,1,,,"[[408, 483]]",
1960,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (18)\25_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.24113640785217286,0.6,259,320.0,37.32501220703125,448.3476867675781,242.8363494873047,411.0226745605469,411.0226745605469,1,,,"[[411, 486]]",
1961,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (3)\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3663529872894287,0.6,259,320.0,0.0,405.5340881347656,202.7670440673828,405.5340881347656,411.0226745605469,1,,,"[[367, 444]]",
1962,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (4)\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.34433722496032715,0.6,259,320.0,4.300750732421875,415.32342529296875,209.8120880126953,411.0226745605469,411.0226745605469,1,,,"[[377, 454]]",
1963,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (5)\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.2560746669769287,0.6,259,320.0,32.544769287109375,443.56744384765625,238.0561065673828,411.0226745605469,411.0226745605469,1,,,"[[407, 480]]",
1964,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (6)\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3554864406585693,0.6,259,320.0,0.733001708984375,411.75567626953125,206.2443389892578,411.0226745605469,411.0226745605469,1,,,"[[374, 450]]",
1965,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (7)\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.37140836715698244,0.6,259,320.0,0.0,402.29864501953125,201.14932250976562,402.29864501953125,411.0226745605469,1,,,"[[365, 440]]",
1966,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (9)\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3648989200592041,0.6,259,320.0,0.0,406.4646911621094,203.2323455810547,406.4646911621094,411.0226745605469,1,,,"[[369, 444]]",
1967,train,25茂华,25,E:\桌面\v-Net\dataset\26合并\25茂华\2\2\25_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3330946445465088,0.6,259,320.0,7.89837646484375,418.9210510253906,213.4097137451172,411.0226745605469,411.0226745605469,1,,,"[[380, 458]]",
1968,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (11)\26_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.1778027057647705,0.6,259,320.0,57.591796875,468.6144714355469,263.10313415527344,411.0226745605469,411.0226745605469,1,,,"[[431, 507]]",
1969,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (12)\26_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.25870232582092284,0.6,259,320.0,31.70391845703125,442.7265930175781,237.2152557373047,411.0226745605469,411.0226745605469,1,,,"[[406, 480]]",
1970,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (14)\26_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.2339526653289795,0.6,259,320.0,39.623809814453125,450.646484375,245.13514709472656,411.0226745605469,411.0226745605469,1,,,"[[413, 488]]",
1971,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (15)\26_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.1707099437713623,0.6,259,320.0,59.861480712890625,470.8841552734375,265.37281799316406,411.0226745605469,411.0226745605469,1,,,"[[432, 510]]",
1972,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (16)\26_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.32706437110900877,0.6,259,320.0,9.82806396484375,420.8507385253906,215.3394012451172,411.0226745605469,411.0226745605469,1,,,"[[382, 460]]",
1973,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (17)\26_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.2320329189300537,0.6,259,320.0,40.238128662109375,451.26080322265625,245.7494659423828,411.0226745605469,411.0226745605469,1,,,"[[414, 489]]",
1974,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (18)\26_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.22269854545593262,0.6,259,320.0,43.225128173828125,454.247802734375,248.73646545410156,411.0226745605469,411.0226745605469,1,,,"[[416, 492]]",
1975,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (2)\26_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3312545299530029,0.6,259,320.0,8.487213134765625,419.5098876953125,213.99855041503906,411.0226745605469,411.0226745605469,1,,,"[[382, 457]]",
1976,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (3)\26_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.36448168754577637,0.6,259,320.0,0.0,406.7317199707031,203.36585998535156,406.7317199707031,411.0226745605469,1,,,"[[368, 445]]",
1977,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (5)\26_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.2331385135650635,0.6,259,320.0,39.88433837890625,450.9070129394531,245.3956756591797,411.0226745605469,411.0226745605469,1,,,"[[415, 487]]",
1978,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (6)\26_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.34288506507873534,0.6,259,320.0,4.76544189453125,415.7881164550781,210.2767791748047,411.0226745605469,411.0226745605469,1,,,"[[378, 454]]",
1979,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (9)\26_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3670822620391846,0.6,259,320.0,0.0,405.0673522949219,202.53367614746094,405.0673522949219,411.0226745605469,1,,,"[[367, 443]]",
1980,train,25茂华,26,E:\桌面\v-Net\dataset\26合并\25茂华\2\2\26_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3333727359771729,0.6,259,320.0,7.80938720703125,418.8320617675781,213.3207244873047,411.0226745605469,411.0226745605469,1,,,"[[379, 458]]",
1981,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (10)\27_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.36557865142822266,0.6,259,320.0,0.0,406.0296630859375,203.01483154296875,406.0296630859375,411.0226745605469,1,,,"[[369, 443]]",
1982,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (14)\27_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.23422846794128419,0.6,259,320.0,39.535552978515625,450.5582275390625,245.04689025878906,411.0226745605469,411.0226745605469,1,,,"[[413, 488]]",
1983,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (15)\27_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.18290905952453612,0.6,259,320.0,55.957763671875,466.9804382324219,261.46910095214844,411.0226745605469,411.0226745605469,1,,,"[[427, 507]]",
1984,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (16)\27_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.32067456245422366,0.6,259,320.0,11.872802734375,422.8954772949219,217.38414001464844,411.0226745605469,411.0226745605469,1,,,"[[384, 462]]",
1985,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (17)\27_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.23336281776428222,0.6,259,320.0,39.81256103515625,450.8352355957031,245.3238983154297,411.0226745605469,411.0226745605469,1,,,"[[414, 488]]",
1986,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (18)\27_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.21487822532653808,0.6,259,320.0,45.727630615234375,456.75030517578125,251.2389678955078,411.0226745605469,411.0226745605469,1,,,"[[420, 494]]",
1987,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (2)\27_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.32186293601989746,0.6,259,320.0,11.492523193359375,422.51519775390625,217.0038604736328,411.0226745605469,411.0226745605469,1,,,"[[384, 461]]",
1988,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (3)\27_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.35959157943725584,0.6,259,320.0,0.0,409.86138916015625,204.93069458007812,409.86138916015625,411.0226745605469,1,,,"[[372, 448]]",
1989,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (4)\27_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.33238682746887205,0.6,259,320.0,8.1248779296875,419.1475524902344,213.63621520996094,411.0226745605469,411.0226745605469,1,,,"[[381, 457]]",
1990,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (6)\27_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3390369892120361,0.6,259,320.0,5.996826171875,417.0195007324219,211.50816345214844,411.0226745605469,411.0226745605469,1,,,"[[379, 455]]",
1991,train,25茂华,27,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (9)\27_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.35940375328063967,0.6,259,320.0,0.0,409.9815979003906,204.9907989501953,409.9815979003906,411.0226745605469,1,,,"[[373, 447]]",
1992,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (10)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3627449989318848,0.6,259,320.0,0.0,407.84320068359375,203.92160034179688,407.84320068359375,411.0226745605469,1,,,"[[371, 445]]",
1993,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (11)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.17795891761779786,0.6,259,320.0,57.54180908203125,468.5644836425781,263.0531463623047,411.0226745605469,411.0226745605469,1,,,"[[429, 508]]",
1994,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (12)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.24575600624084473,0.6,259,320.0,35.84674072265625,446.8694152832031,241.3580780029297,411.0226745605469,411.0226745605469,1,,,"[[410, 484]]",
1995,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (13)\28_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.20113940238952638,0.6,259,320.0,50.124053955078125,461.146728515625,255.63539123535156,411.0226745605469,411.0226745605469,1,,,"[[424, 499]]",
1996,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (14)\28_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.23211731910705566,0.6,259,320.0,40.21112060546875,451.2337951660156,245.7224578857422,411.0226745605469,411.0226745605469,1,,,"[[413, 489]]",
1997,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (15)\28_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.18886303901672363,0.6,259,320.0,54.052490234375,465.0751647949219,259.56382751464844,411.0226745605469,411.0226745605469,1,,,"[[425, 505]]",
1998,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (18)\28_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.21809210777282714,0.6,259,320.0,44.699188232421875,455.72186279296875,250.2105255126953,411.0226745605469,411.0226745605469,1,,,"[[418, 494]]",
1999,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (2)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.31662602424621583,0.6,259,320.0,13.1683349609375,424.1910095214844,218.67967224121094,411.0226745605469,411.0226745605469,1,,,"[[386, 462]]",
2000,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (3)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.35573735237121584,0.6,259,320.0,0.6527099609375,411.6753845214844,206.16404724121094,411.0226745605469,411.0226745605469,1,,,"[[374, 450]]",
2001,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (4)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3304895877838135,0.6,259,320.0,8.73199462890625,419.7546691894531,214.2433319091797,411.0226745605469,411.0226745605469,1,,,"[[381, 458]]",
2002,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (5)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.20732245445251465,0.6,259,320.0,48.145477294921875,459.16815185546875,253.6568145751953,411.0226745605469,411.0226745605469,1,,,"[[423, 496]]",
2003,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (7)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.36670489311218263,0.6,259,320.0,0.0,405.3088684082031,202.65443420410156,405.3088684082031,411.0226745605469,1,,,"[[368, 443]]",
2004,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (8)\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.36550254821777345,0.6,259,320.0,0.0,406.078369140625,203.0391845703125,406.078369140625,411.0226745605469,1,,,"[[367, 446]]",
2005,train,25茂华,28,E:\桌面\v-Net\dataset\26合并\25茂华\2\2\28_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.34871630668640136,0.6,259,320.0,2.899444580078125,413.922119140625,208.41078186035156,411.0226745605469,411.0226745605469,1,,,"[[374, 454]]",
2006,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (10)\29_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3582441806793213,0.6,259,320.0,0.0,410.7237243652344,205.3618621826172,410.7237243652344,411.0226745605469,1,,,"[[374, 447]]",
2007,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (11)\29_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.18114075660705567,0.6,259,320.0,56.52362060546875,467.5462951660156,262.0349578857422,411.0226745605469,411.0226745605469,1,,,"[[428, 507]]",
2008,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (13)\29_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.20012707710266114,0.6,259,320.0,50.447998046875,461.4706726074219,255.95933532714844,411.0226745605469,411.0226745605469,1,,,"[[423, 500]]",
2009,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (14)\29_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.23553366661071778,0.6,259,320.0,39.117889404296875,450.14056396484375,244.6292266845703,411.0226745605469,411.0226745605469,1,,,"[[412, 488]]",
2010,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (16)\29_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.32259259223937986,0.6,259,320.0,11.259033203125,422.2817077636719,216.77037048339844,411.0226745605469,411.0226745605469,1,,,"[[383, 462]]",
2011,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (18)\29_1.4800.jpg,1.48,0.54,411.0226745605469,640,480,inferred_missing_left,-0.21997170448303222,0.6,259,320.0,44.09771728515625,455.1203918457031,249.6090545654297,411.0226745605469,411.0226745605469,1,,,"[[416, 494]]",
2012,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (2)\29_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.32057480812072753,0.6,259,320.0,11.90472412109375,422.9273986816406,217.4160614013672,411.0226745605469,411.0226745605469,1,,,"[[384, 461]]",
2013,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (3)\29_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,3,,,"[[374, 451], [541, 555], [599, 612]]",
2014,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (4)\29_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3317418575286865,0.6,259,320.0,8.331268310546875,419.35394287109375,213.8426055908203,411.0226745605469,411.0226745605469,1,,,"[[381, 458]]",
2015,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (5)\29_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.2014448642730713,0.6,259,320.0,50.02630615234375,461.0489807128906,255.5376434326172,411.0226745605469,411.0226745605469,1,,,"[[423, 499]]",
2016,train,25茂华,29,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (6)\29_1.4700.jpg,1.47,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3383462429046631,0.6,259,320.0,6.217864990234375,417.24053955078125,211.7292022705078,411.0226745605469,411.0226745605469,1,,,"[[378, 456]]",
